VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT0.x, TANGENT0.y, TANGENT0.z, TANGENT0.w, TANGENT1.x, TANGENT1.y, TANGENT1.z, TANGENT1.w, BLENDWEIGHT.x, BLENDWEIGHT.y, BLENDWEIGHT.z, BLENDWEIGHT.w, BLENDINDICES.x, BLENDINDICES.y, BLENDINDICES.z, BLENDINDICES.w, COLOR0.x, COLOR0.y, COLOR0.z, COLOR0.w, COLOR1.x, COLOR1.y, COLOR1.z, COLOR1.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y
233, 152, -0.02051,  0.27783,  0.79492,  0.45357,  0.98827,  0.59531,  0.00,  0.00293,  0.46041,  0.45748,  1.00,  0.00293,  0.46041,  0.45846,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.88627,  0.88627,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  2.2202,  0.17529, -0.49605,  0.34439,  1.00,  0.00
234, 156, -0.10156,  0.25781,  0.79443,  0.31085,  0.95308,  0.59531,  0.00,  0.0391,  0.30694,  0.50147,  1.00,  0.0391,  0.30596,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  2.33446,  0.18033, -0.41237,  0.34935,  1.00,  0.00
235, 157, -0.02051,  0.27783,  0.79492,  0.45357,  0.98827,  0.59531,  0.00,  0.00489,  0.44477,  0.54057,  1.00,  0.00489,  0.44379,  0.54252,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.88627,  0.88627,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  2.2202,  0.17529, -0.49605,  0.34439,  1.00,  0.00
236, 158, -0.02246,  0.30762,  0.64258,  0.45161,  0.98827,  0.59531,  0.00,  0.00391,  0.44477,  0.52981,  1.00,  0.00391,  0.44379,  0.53177,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.88627,  0.88627,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  2.22066,  0.33241, -0.49605,  0.49039,  1.00,  0.00
237, 158, -0.02246,  0.30762,  0.64258,  0.45161,  0.98827,  0.59531,  0.00,  0.00391,  0.44477,  0.52981,  1.00,  0.00391,  0.44379,  0.53177,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.88627,  0.88627,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  2.22066,  0.33241, -0.49605,  0.49039,  1.00,  0.00
238, 159, -0.1123,  0.28564,  0.64014,  0.31085,  0.95308,  0.59531,  0.00,  0.03812,  0.3089,  0.49169,  1.00,  0.03812,  0.30792,  0.49365,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  2.33492,  0.33606, -0.41237,  0.49406,  1.00,  0.00
239, 156, -0.10156,  0.25781,  0.79443,  0.31085,  0.95308,  0.59531,  0.00,  0.0391,  0.30694,  0.50147,  1.00,  0.0391,  0.30596,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  2.33446,  0.18033, -0.41237,  0.34935,  1.00,  0.00
240, 160, -0.17285,  0.21436,  0.79395,  0.18573,  0.87683,  0.59531,  0.00,  0.11339,  0.18377,  0.47801,  1.00,  0.11339,  0.18377,  0.47703,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.1125,  0.18457, -2.02251,  0.3484,  1.00,  0.00
241, 161, -0.10156,  0.25781,  0.79443,  0.31085,  0.95308,  0.59531,  0.00,  0.04008,  0.30499,  0.51222,  1.00,  0.04008,  0.30499,  0.51222,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.0148,  0.18446, -2.09865,  0.34831,  1.00,  0.00
242, 162, -0.1123,  0.28564,  0.64014,  0.31085,  0.95308,  0.59531,  0.00,  0.0391,  0.30596,  0.50635,  1.00,  0.0391,  0.30596,  0.50538,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.00171,  0.34019, -2.09865,  0.49303,  1.00,  0.00
243, 162, -0.1123,  0.28564,  0.64014,  0.31085,  0.95308,  0.59531,  0.00,  0.0391,  0.30596,  0.50635,  1.00,  0.0391,  0.30596,  0.50538,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.00171,  0.34019, -2.09865,  0.49303,  1.00,  0.00
244, 163, -0.19189,  0.23779,  0.6377,  0.18573,  0.87683,  0.59531,  0.00,  0.11339,  0.18475,  0.47116,  1.00,  0.11339,  0.18475,  0.47116,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.1125,  0.33997, -2.02251,  0.49281,  1.00,  0.00
245, 160, -0.17285,  0.21436,  0.79395,  0.18573,  0.87683,  0.59531,  0.00,  0.11339,  0.18377,  0.47801,  1.00,  0.11339,  0.18377,  0.47703,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.1125,  0.18457, -2.02251,  0.3484,  1.00,  0.00
246, 164, -0.22852,  0.15186,  0.79346,  0.08798,  0.76735,  0.59531,  0.00,  0.22483,  0.08309,  0.48192,  1.00,  0.22483,  0.08309,  0.48192,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.22632,  0.1846, -1.94814,  0.34843,  1.00,  0.00
247, 165, -0.17285,  0.21436,  0.79395,  0.18573,  0.87683,  0.59531,  0.00,  0.1173,  0.17791,  0.51124,  1.00,  0.1173,  0.17791,  0.51124,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.1125,  0.18457, -2.02251,  0.3484,  1.00,  0.00
248, 166, -0.19189,  0.23779,  0.6377,  0.18573,  0.87683,  0.59531,  0.00,  0.1173,  0.17791,  0.51026,  1.00,  0.1173,  0.17791,  0.51026,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.1125,  0.33997, -2.02251,  0.49281,  1.00,  0.00
249, 166, -0.19189,  0.23779,  0.6377,  0.18573,  0.87683,  0.59531,  0.00,  0.1173,  0.17791,  0.51026,  1.00,  0.1173,  0.17791,  0.51026,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.1125,  0.33997, -2.02251,  0.49281,  1.00,  0.00
250, 167, -0.25391,  0.16895,  0.63574,  0.08798,  0.76735,  0.59531,  0.00,  0.22483,  0.08309,  0.48192,  1.00,  0.22483,  0.08309,  0.48192,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.22632,  0.3412, -1.94814,  0.49397,  1.00,  0.00
251, 164, -0.22852,  0.15186,  0.79346,  0.08798,  0.76735,  0.59531,  0.00,  0.22483,  0.08309,  0.48192,  1.00,  0.22483,  0.08309,  0.48192,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.22632,  0.1846, -1.94814,  0.34843,  1.00,  0.00
252, 168, -0.22852,  0.15186,  0.79346,  0.08798,  0.76735,  0.59531,  0.00,  0.23069,  0.07918,  0.51613,  1.00,  0.23069,  0.07918,  0.51613,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.22632,  0.1846, -1.94814,  0.34843,  1.00,  0.00
253, 169, -0.25391,  0.16895,  0.63574,  0.08798,  0.76735,  0.59531,  0.00,  0.22972,  0.07918,  0.51515,  1.00,  0.22972,  0.07918,  0.51515,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.22632,  0.3412, -1.94814,  0.49397,  1.00,  0.00
254, 170, -0.29248,  0.08496,  0.63379,  0.02737,  0.63441,  0.59531,  0.00,  0.3607,  0.01955,  0.48778,  1.00,  0.3607,  0.01955,  0.48778,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.33644,  0.34332, -1.87383,  0.49594,  1.00,  0.00
255, 170, -0.29248,  0.08496,  0.63379,  0.02737,  0.63441,  0.59531,  0.00,  0.3607,  0.01955,  0.48778,  1.00,  0.3607,  0.01955,  0.48778,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.33644,  0.34332, -1.87383,  0.49594,  1.00,  0.00
256, 171, -0.26318,  0.07617,  0.79346,  0.02737,  0.63441,  0.59531,  0.00,  0.3607,  0.01955,  0.48876,  1.00,  0.3607,  0.01955,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.33644,  0.1851, -1.87383,  0.34891,  1.00,  0.00
257, 168, -0.22852,  0.15186,  0.79346,  0.08798,  0.76735,  0.59531,  0.00,  0.23069,  0.07918,  0.51613,  1.00,  0.23069,  0.07918,  0.51613,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.22632,  0.1846, -1.94814,  0.34843,  1.00,  0.00
258, 172, -0.26318,  0.07617,  0.79346,  0.02737,  0.63441,  0.59531,  0.00,  0.36364,  0.01857,  0.50733,  1.00,  0.36364,  0.01857,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.33644,  0.1851, -1.87383,  0.34891,  1.00,  0.00
259, 173, -0.29248,  0.08496,  0.63379,  0.02737,  0.63441,  0.59531,  0.00,  0.36364,  0.01857,  0.50635,  1.00,  0.36364,  0.01857,  0.50635,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.33644,  0.34332, -1.87383,  0.49594,  1.00,  0.00
260, 174, -0.30518, -0.00684,  0.63281,  0.00978,  0.49071,  0.59531,  0.00,  0.50538,  0.00,  0.47898,  1.00,  0.50538,  0.00,  0.47898,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.44737,  0.34302, -1.79993,  0.49567,  1.00,  0.00
261, 174, -0.30518, -0.00684,  0.63281,  0.00978,  0.49071,  0.59531,  0.00,  0.50538,  0.00,  0.47898,  1.00,  0.50538,  0.00,  0.47898,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.44737,  0.34302, -1.79993,  0.49567,  1.00,  0.00
262, 175, -0.27393, -0.00684,  0.79346,  0.00978,  0.49071,  0.59531,  0.00,  0.50635,  0.00,  0.47996,  1.00,  0.50635,  0.00,  0.47996,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87451,  0.87451,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.44737,  0.18417, -1.79993,  0.34804,  1.00,  0.00
263, 172, -0.26318,  0.07617,  0.79346,  0.02737,  0.63441,  0.59531,  0.00,  0.36364,  0.01857,  0.50733,  1.00,  0.36364,  0.01857,  0.50733,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.33644,  0.1851, -1.87383,  0.34891,  1.00,  0.00
264, 176, -0.16406, -0.22363,  0.79443,  0.20137,  0.11144,  0.59726,  0.00,  0.89834,  0.19844,  0.51906,  1.00,  0.89834,  0.19844,  0.51906,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.7776,  0.18408, -1.5802,  0.34795,  1.00,  0.00
265, 177, -0.18408, -0.24805,  0.63379,  0.19941,  0.11144,  0.59531,  0.00,  0.89736,  0.19746,  0.52199,  1.00,  0.89736,  0.19746,  0.52297,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.7776,  0.34917, -1.5802,  0.50137,  1.00,  0.00
266, 178, -0.10303, -0.29297,  0.63525,  0.32649,  0.04106,  0.59726,  0.00,  0.96676,  0.3216,  0.49071,  1.00,  0.96676,  0.3216,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.88843,  0.34923, -1.50743,  0.50143,  1.00,  0.00
267, 178, -0.10303, -0.29297,  0.63525,  0.32649,  0.04106,  0.59726,  0.00,  0.96676,  0.3216,  0.49071,  1.00,  0.96676,  0.3216,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.88843,  0.34923, -1.50743,  0.50143,  1.00,  0.00
268, 179, -0.09082, -0.26367,  0.79492,  0.32845,  0.04106,  0.59726,  0.00,  0.96676,  0.32258,  0.4868,  1.00,  0.96676,  0.32258,  0.4868,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.88843,  0.18369, -1.50743,  0.34758,  1.00,  0.00
269, 176, -0.16406, -0.22363,  0.79443,  0.20137,  0.11144,  0.59726,  0.00,  0.89834,  0.19844,  0.51906,  1.00,  0.89834,  0.19844,  0.51906,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  0.7776,  0.18408, -1.5802,  0.34795,  1.00,  0.00
270, 180, -0.0127, -0.31201,  0.6377,  0.46921,  0.00978,  0.59726,  0.00,  0.99707,  0.46139,  0.46432,  1.00,  0.99707,  0.46139,  0.4653,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.99658,  0.3409, -1.43289,  0.4937,  1.00,  0.00
271, 181, -0.00879, -0.28076,  0.79541,  0.47116,  0.00978,  0.59726,  0.00,  0.99804,  0.4653,  0.47507,  1.00,  0.99804,  0.4653,  0.47507,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.99658,  0.18141, -1.43289,  0.34547,  1.00,  0.00
272, 182, -0.09082, -0.26367,  0.79492,  0.32845,  0.04106,  0.59726,  0.00,  0.96774,  0.32356,  0.49365,  1.00,  0.96774,  0.32356,  0.49365,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.88843,  0.18369, -1.50743,  0.34758,  1.00,  0.00
273, 182, -0.09082, -0.26367,  0.79492,  0.32845,  0.04106,  0.59726,  0.00,  0.96774,  0.32356,  0.49365,  1.00,  0.96774,  0.32356,  0.49365,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.88843,  0.18369, -1.50743,  0.34758,  1.00,  0.00
274, 183, -0.10303, -0.29297,  0.63525,  0.32649,  0.04106,  0.59726,  0.00,  0.96579,  0.31965,  0.48387,  1.00,  0.96579,  0.31965,  0.48387,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.88843,  0.34923, -1.50743,  0.50143,  1.00,  0.00
275, 180, -0.0127, -0.31201,  0.6377,  0.46921,  0.00978,  0.59726,  0.00,  0.99707,  0.46139,  0.46432,  1.00,  0.99707,  0.46139,  0.4653,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  0.99658,  0.3409, -1.43289,  0.4937,  1.00,  0.00
276, 184,  0.07959, -0.30371,  0.63965,  0.61486,  0.02346,  0.59726,  0.00,  0.98631,  0.61095,  0.46921,  1.00,  0.98631,  0.61095,  0.46921,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  1.11003,  0.33542, -1.33411,  0.4886,  1.00,  0.00
277, 185,  0.07422, -0.27295,  0.7959,  0.61681,  0.02346,  0.59726,  0.00,  0.98631,  0.61388,  0.47116,  1.00,  0.98631,  0.61388,  0.47116,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  1.11003,  0.17857, -1.33411,  0.34283,  1.00,  0.00
278, 186, -0.00879, -0.28076,  0.79541,  0.47116,  0.00978,  0.59726,  0.00,  0.99902,  0.46921,  0.49756,  1.00,  0.99902,  0.46921,  0.49756,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.99658,  0.18141, -1.43289,  0.34547,  1.00,  0.00
279, 186, -0.00879, -0.28076,  0.79541,  0.47116,  0.00978,  0.59726,  0.00,  0.99902,  0.46921,  0.49756,  1.00,  0.99902,  0.46921,  0.49756,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.99658,  0.18141, -1.43289,  0.34547,  1.00,  0.00
280, 187, -0.0127, -0.31201,  0.6377,  0.46921,  0.00978,  0.59726,  0.00,  0.99902,  0.46725,  0.4956,  1.00,  0.99902,  0.46725,  0.4956,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.99658,  0.3409, -1.43289,  0.4937,  1.00,  0.00
281, 184,  0.07959, -0.30371,  0.63965,  0.61486,  0.02346,  0.59726,  0.00,  0.98631,  0.61095,  0.46921,  1.00,  0.98631,  0.61095,  0.46921,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00,  1.00,  1.00,  0.00,  1.00,  0.00,  1.11003,  0.33542, -1.33411,  0.4886,  1.00,  0.00
282, 188,  0.07422, -0.27295,  0.7959,  0.61681,  0.02346,  0.59726,  0.00,  0.98045,  0.62854,  0.5523,  1.00,  0.97947,  0.62952,  0.55816,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.11003,  0.17857, -1.33411,  0.34283,  1.00,  0.00
283, 189,  0.07959, -0.30371,  0.63965,  0.61486,  0.02346,  0.59726,  0.00,  0.98045,  0.62757,  0.55425,  1.00,  0.97947,  0.62854,  0.56012,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.11003,  0.33542, -1.33411,  0.4886,  1.00,  0.00
284, 190,  0.16553, -0.26855,  0.64258,  0.74976,  0.0782,  0.59922,  0.00,  0.92669,  0.75855,  0.52395,  1.00,  0.92669,  0.75953,  0.52981,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.2206,  0.34001, -1.25642,  0.49384,  1.00,  0.00
285, 190,  0.16553, -0.26855,  0.64258,  0.74976,  0.0782,  0.59922,  0.00,  0.92669,  0.75855,  0.52395,  1.00,  0.92669,  0.75953,  0.52981,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.2206,  0.34001, -1.25642,  0.49384,  1.00,  0.00
286, 191,  0.15137, -0.24072,  0.79639,  0.75171,  0.08016,  0.59922,  0.00,  0.92571,  0.76051,  0.52102,  1.00,  0.92571,  0.76149,  0.52786,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.2206,  0.18407, -1.25642,  0.34889,  1.00,  0.00
287, 188,  0.07422, -0.27295,  0.7959,  0.61681,  0.02346,  0.59726,  0.00,  0.98045,  0.62854,  0.5523,  1.00,  0.97947,  0.62952,  0.55816,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.11003,  0.17857, -1.33411,  0.34283,  1.00,  0.00
288, 192,  0.23682, -0.20947,  0.64453,  0.86315,  0.17009,  0.59922,  0.00,  0.83773,  0.86804,  0.4868,  1.00,  0.83773,  0.86901,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.33414,  0.33873, -1.17009,  0.49396,  1.00,  0.00
289, 193,  0.21533, -0.18701,  0.79688,  0.8651,  0.174,  0.59922,  0.00,  0.83578,  0.86999,  0.48289,  1.00,  0.8348,  0.87097,  0.48485,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.33369,  0.18309, -1.17009,  0.34932,  1.00,  0.00
290, 194,  0.15137, -0.24072,  0.79639,  0.75171,  0.08016,  0.59922,  0.00,  0.92669,  0.75953,  0.51515,  1.00,  0.92669,  0.76051,  0.51711,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.2206,  0.18407, -1.2542,  0.34995,  1.00,  0.00
291, 194,  0.15137, -0.24072,  0.79639,  0.75171,  0.08016,  0.59922,  0.00,  0.92669,  0.75953,  0.51515,  1.00,  0.92669,  0.76051,  0.51711,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.2206,  0.18407, -1.2542,  0.34995,  1.00,  0.00
292, 195,  0.16553, -0.26855,  0.64258,  0.74976,  0.0782,  0.59922,  0.00,  0.92766,  0.75758,  0.51906,  1.00,  0.92766,  0.75855,  0.52004,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.2206,  0.34001, -1.25455,  0.49486,  1.00,  0.00
293, 192,  0.23682, -0.20947,  0.64453,  0.86315,  0.17009,  0.59922,  0.00,  0.83773,  0.86804,  0.4868,  1.00,  0.83773,  0.86901,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00784,  1.00,  1.00,  0.00,  1.00,  0.00,  1.33414,  0.33873, -1.17009,  0.49396,  1.00,  0.00
294, 196,  0.2876, -0.13232,  0.64648,  0.9433,  0.29326,  0.59922,  0.00,  0.71261,  0.95308,  0.49756,  1.00,  0.71163,  0.95308,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  1.44441,  0.34113, -1.08461,  0.49648,  1.00,  0.00
295, 197,  0.26123, -0.11719,  0.79688,  0.94526,  0.29521,  0.59922,  0.00,  0.71163,  0.95308,  0.48485,  1.00,  0.71163,  0.95308,  0.4868,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  1.44397,  0.18307, -1.08461,  0.34961,  1.00,  0.00
296, 198,  0.21533, -0.18701,  0.79688,  0.8651,  0.174,  0.59922,  0.00,  0.82893,  0.87586,  0.52688,  1.00,  0.82796,  0.87586,  0.52786,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  1.33369,  0.18309, -1.17009,  0.34932,  1.00,  0.00
297, 198,  0.21533, -0.18701,  0.79688,  0.8651,  0.174,  0.59922,  0.00,  0.82893,  0.87586,  0.52688,  1.00,  0.82796,  0.87586,  0.52786,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  1.33369,  0.18309, -1.17009,  0.34932,  1.00,  0.00
298, 199,  0.23682, -0.20947,  0.64453,  0.86315,  0.17009,  0.59922,  0.00,  0.82991,  0.8739,  0.53861,  1.00,  0.82893,  0.8739,  0.53959,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.87059,  0.87059,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  1.33414,  0.33873, -1.17009,  0.49396,  1.00,  0.00
299, 196,  0.2876, -0.13232,  0.64648,  0.9433,  0.29326,  0.59922,  0.00,  0.71261,  0.95308,  0.49756,  1.00,  0.71163,  0.95308,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.86667,  0.86667,  0.00392,  1.00,  1.00,  0.00,  1.00,  0.00,  1.44441,  0.34113, -1.08461,  0.49648,  1.00,  0.00
